x_EPSG:4326,y_EPSG:4326,id,geometry,x,y,source,target,link_id
54.489487,56.171352,1328,POINT (54.489487 56.171352),344137.2098370664,6227988.215488022,115,116,260
54.489109,56.171276,1329,POINT (54.489109 56.171276),344113.43975687947,6227980.614347459,116,115,261
54.488739,56.171192,1330,POINT (54.488739 56.171192),344090.13371191744,6227972.105168405,116,115,261
54.488365,56.171112,1331,POINT (54.488365 56.171112),344066.59550862905,6227964.050200686,115,116,260
54.487988,56.171036,1332,POINT (54.487988 56.171036),344042.88722216827,6227956.447186169,115,116,260
54.487602,56.170963,1333,POINT (54.487602 56.170963),344018.63238622167,6227949.198442397,116,115,261
54.487213,56.170895,1334,POINT (54.487213 56.170895),343994.21153315227,6227942.512921642,116,115,261
54.48682,56.17083,1335,POINT (54.48682 56.17083),343969.55448846833,6227936.170370555,116,115,261
54.486431,56.170773,1336,POINT (54.486431 56.170773),343945.17810144625,6227930.708984079,115,116,260
54.486046,56.170715,1337,POINT (54.486046 56.170715),343921.0458674574,6227925.127420512,114,115,258
54.485657,56.170658,1338,POINT (54.485657 56.170658),343896.66934269597,6227919.666308291,114,115,258
54.48526,56.170601,1339,POINT (54.48526 56.170601),343871.79618861125,6227914.223450015,114,115,258
54.484863,56.170544,1340,POINT (54.484863 56.170544),343846.92296444206,6227908.780735264,114,115,258
54.484463,56.17049,1341,POINT (54.484463 56.17049),343821.87564064574,6227903.678738637,115,114,259
54.484055,56.170437,1342,POINT (54.484055 56.170437),343796.33574861626,6227898.706272079,114,115,258
54.483643,56.170383,1343,POINT (54.483643 56.170383),343770.5434465901,6227893.6317612715,114,115,258
54.483231,56.17033,1344,POINT (54.483231 56.17033),343744.7551382936,6227888.668664475,115,114,259
54.482819,56.170273,1345,POINT (54.482819 56.170273),343718.9505105079,6227883.260683789,115,114,259
54.482407,56.170219,1346,POINT (54.482407 56.170219),343693.1580012118,6227878.1866362905,115,114,259
54.481991,56.170166,1347,POINT (54.481991 56.170166),343667.121204764,6227873.233072668,114,115,258
54.481571,56.170113,1348,POINT (54.481571 56.170113),343640.83605718776,6227868.28873787,114,115,258
54.481155,56.170059,1349,POINT (54.481155 56.170059),343614.7950588184,6227863.2242310345,115,114,259
54.480736,56.170006,1350,POINT (54.480736 56.170006),343588.57184469356,6227858.277946966,115,114,259
54.480312,56.169949,1351,POINT (54.480312 56.169949),343562.0219387002,6227852.8981295945,115,114,259
54.479893,56.169895,1352,POINT (54.479893 56.169895),343535.79451691644,6227847.840907338,114,115,258
54.479469,56.169846,1353,POINT (54.479469 56.169846),343509.27701154456,6227843.351490863,114,115,258
54.479042,56.169792,1354,POINT (54.479042 56.169792),343482.5528830678,6227838.312750975,114,115,258
54.478619,56.169739,1355,POINT (54.478619 56.169739),343456.08103875164,6227833.376354209,114,115,258
54.478191,56.169689,1356,POINT (54.478191 56.169689),343429.3109797442,6227828.785252978,115,114,259
54.47776,56.169636,1357,POINT (54.47776 56.169636),343402.34242703754,6227823.867353948,115,114,259
54.477333,56.169586,1358,POINT (54.477333 56.169586),343375.6343059582,6227819.274315189,114,115,258
54.476902,56.169533,1359,POINT (54.476902 56.169533),343348.66561508947,6227814.356752355,114,115,258
54.476475,56.169479,1360,POINT (54.476475 56.169479),343321.9410675983,6227809.319009179,115,114,259
54.47604,56.169426,1361,POINT (54.47604 56.169426),343294.7239485754,6227804.410874053,114,115,258
54.475609,56.169373,1362,POINT (54.475609 56.169373),343267.7550461871,6227799.49381794,115,114,259
54.475174,56.169323,1363,POINT (54.475174 56.169323),343240.5500117106,6227794.919803246,115,114,259
54.474735,56.16927,1364,POINT (54.474735 56.16927),343213.0843942777,6227790.0212787865,115,114,259
54.474297,56.169216,1365,POINT (54.474297 56.169216),343185.67670068576,6227785.009395806,115,114,259
54.473862,56.169163,1366,POINT (54.473862 56.169163),343158.4592283533,6227780.102122022,115,114,259
54.473427,56.169113,1367,POINT (54.473427 56.169113),343131.25391958933,6227775.528798028,115,114,259
54.472992,56.169064,1368,POINT (54.472992 56.169064),343104.0526229864,6227771.066905219,114,115,258
54.472553,56.16901,1369,POINT (54.472553 56.16901),343076.5825736675,6227766.0579923,114,115,258
54.472118,56.168961,1370,POINT (54.472118 56.168961),343049.3811426967,6227761.596444983,115,114,259
54.47168,56.168903,1371,POINT (54.47168 56.168903),343021.9567000785,6227756.140567297,115,114,259
54.471237,56.168854,1372,POINT (54.471237 56.168854),342994.25855088007,6227751.697582791,115,114,259
54.470791,56.1688,1373,POINT (54.470791 56.1688),342966.3537051359,6227746.705313601,114,115,258
54.470341,56.168747,1374,POINT (54.470341 56.168747),342938.20457728195,6227741.833596477,114,115,258
54.469887,56.168694,1375,POINT (54.469887 56.168694),342909.80708471267,6227736.971177128,115,114,259
54.469437,56.16864,1376,POINT (54.469437 56.16864),342881.65372554614,6227731.988570632,114,115,258
54.468983,56.168591,1377,POINT (54.468983 56.168591),342853.272426113,6227727.571560702,115,114,259
54.468529,56.168533,1378,POINT (54.468529 56.168533),342824.8542843668,6227722.15340624,115,114,259
54.468071,56.16848,1379,POINT (54.468071 56.16848),342796.20820256695,6227717.300854891,115,114,259
54.467609,56.168427,1380,POINT (54.467609 56.168427),342767.3137532582,6227712.4576161355,114,115,258
54.467148,56.168373,1381,POINT (54.467148 56.168373),342738.47721396806,6227707.501031399,115,114,259
54.46669,56.168316,1382,POINT (54.46669 56.168316),342709.8145515643,6227702.204018784,115,114,259
54.466236,56.168259,1383,POINT (54.466236 56.168259),342681.4001028641,6227696.898069977,114,115,258
54.46579,56.168198,1384,POINT (54.46579 56.168198),342653.46580147883,6227691.1290155295,115,114,259
54.465351,56.16814,1385,POINT (54.465351 56.16814),342625.97820531955,6227685.677941281,114,115,258
54.46492,56.168079,1386,POINT (54.46492 56.168079),342598.97484525153,6227679.875002074,115,114,259
54.464497,56.168018,1387,POINT (54.464497 56.168018),342572.4679947823,6227674.053965505,114,115,258
54.464081,56.167961,1388,POINT (54.464081 56.167961),342546.41195489874,6227668.662141779,114,115,258
54.463665,56.167896,1389,POINT (54.463665 56.167896),342520.32309085276,6227662.380404271,114,69,257
54.463257,56.16782,1390,POINT (54.463257 56.16782),342494.68569633696,6227654.856701129,114,69,257
54.462852,56.16774,1391,POINT (54.462852 56.16774),342469.2180471624,6227646.8812601445,69,114,144
54.462448,56.167648,1392,POINT (54.462448 56.167648),342443.76322127593,6227637.56857755,69,114,144
54.46204,56.167553,1393,POINT (54.46204 56.167553),342418.04769104114,6227627.931410164,114,69,257
54.461636,56.16745,1394,POINT (54.461636 56.16745),342392.54756104347,6227617.395181077,114,69,257
54.461227,56.167343,1395,POINT (54.461227 56.167343),342366.7205345847,6227606.425498012,69,114,144
54.460815,56.16724,1396,POINT (54.460815 56.16724),342340.7235389154,6227595.907863914,114,69,257
54.460403,56.167126,1397,POINT (54.460403 56.167126),342314.6813197845,6227584.16653894,114,69,257
54.459991,56.167011,1398,POINT (54.459991 56.167011),342288.6348529287,6227572.314111401,69,114,144
54.459579,56.166893,1399,POINT (54.459579 56.166893),342262.5759355463,6227560.128063813,69,114,144
54.459164,56.166775,1400,POINT (54.459164 56.166775),342236.3306375778,6227547.949037027,114,69,257
54.458752,56.166653,1401,POINT (54.458752 56.166653),342210.25500620645,6227535.318268299,69,114,144
54.458336,56.166531,1402,POINT (54.458336 56.166531),342183.9309116793,6227522.6968116695,69,113,143
54.457916,56.166409,1403,POINT (54.457916 56.166409),342157.35835172323,6227510.0846716855,113,69,256
54.457497,56.166286,1404,POINT (54.457497 56.166286),342130.84360300534,6227497.359145859,113,69,256
54.457073,56.166161,1405,POINT (54.457073 56.166161),342104.0100992811,6227484.4227147745,113,69,256
54.45665,56.166039,1406,POINT (54.45665 56.166039),342077.25082064304,6227471.817934907,113,69,256
54.456226,56.165913,1407,POINT (54.456226 56.165913),342050.41287909204,6227458.770576139,69,113,143
54.455803,56.165787,1408,POINT (54.455803 56.165787),342023.63684635906,6227445.721091877,69,113,143
54.455379,56.165665,1409,POINT (54.455379 56.165665),341996.8149965509,6227433.119098615,113,69,256
54.454956,56.165535,1410,POINT (54.454956 56.165535),341970.022198881,6227419.624910217,69,113,143
54.454536,56.165413,1411,POINT (54.454536 56.165413),341943.4483292805,6227407.0140784085,69,113,143
54.454117,56.165291,1412,POINT (54.454117 56.165291),341916.9363762154,6227394.401116379,113,69,256
54.453693,56.165169,1413,POINT (54.453693 56.165169),341890.11387062026,6227381.799781802,69,113,143
54.453278,56.165047,1414,POINT (54.453278 56.165047),341863.8499081206,6227369.17797114,69,113,143
54.452862,56.164928,1415,POINT (54.452862 56.164928),341837.53604080796,6227356.892388656,113,69,256
54.45245,56.164806,1416,POINT (54.45245 56.164806),341811.4579973173,6227344.264012973,69,113,143
54.452034,56.16468,1417,POINT (54.452034 56.16468),341785.1150292583,6227331.199938413,113,69,256
54.451614,56.164558,1418,POINT (54.451614 56.164558),341758.5400315777,6227318.590237472,113,69,256
54.451199,56.164436,1419,POINT (54.451199 56.164436),341732.2752694078,6227305.9692220045,113,69,256
54.450783,56.164314,1420,POINT (54.450783 56.164314),341705.94826799014,6227293.350661061,113,69,256
54.450363,56.164192,1421,POINT (54.450363 56.164192),341679.3727873905,6227280.74144429,113,69,256
54.449944,56.16407,1422,POINT (54.449944 56.16407),341652.8592252303,6227268.130093506,113,69,256
54.44952,56.163948,1423,POINT (54.44952 56.163948),341626.03510107053,6227255.530389182,69,113,143
54.449104,56.163826,1424,POINT (54.449104 56.163826),341599.70745671564,6227242.912471899,113,69,256
54.448685,56.163704,1425,POINT (54.448685 56.163704),341573.19341069955,6227230.301607207,113,69,256
54.448265,56.163582,1426,POINT (54.448265 56.163582),341546.61712278996,6227217.693202377,69,113,143
54.447842,56.16346,1427,POINT (54.447842 56.16346),341519.85443057,6227205.091855491,69,113,143
54.447414,56.163334,1428,POINT (54.447414 56.163334),341492.7646905726,6227192.057134467,69,113,143
54.446983,56.163212,1429,POINT (54.446983 56.163212),341465.5050188794,6227179.474513234,69,113,143
54.446556,56.16309,1430,POINT (54.446556 56.16309),341438.49350748677,6227166.882864507,69,113,143
54.446125,56.162964,1431,POINT (54.446125 56.162964),341411.21701737016,6227153.855550778,69,113,143
54.445694,56.162838,1432,POINT (54.445694 56.162838),341383.94035604,6227140.82840825,113,69,256
54.445263,56.162712,1433,POINT (54.445263 56.162712),341356.66352349694,6227127.801436919,69,113,143
54.444832,56.16259,1434,POINT (54.444832 56.16259),341329.4030158116,6227115.219669665,113,69,256
54.444401,56.16246,1435,POINT (54.444401 56.16246),341302.1093447779,6227101.748007867,69,113,143
54.44397,56.162334,1436,POINT (54.44397 56.162334),341274.83199860307,6227088.721550141,69,113,143
54.443542,56.162209,1437,POINT (54.443542 56.162209),341247.74485590495,6227075.799614639,113,69,256
54.443123,56.162083,1438,POINT (54.443123 56.162083),341221.21216533345,6227062.745864881,113,69,256
54.442707,56.161961,1439,POINT (54.442707 56.161961),341194.88206769736,6227050.1304001575,113,69,256
54.442299,56.161842,1440,POINT (54.442299 56.161842),341169.06086179236,6227037.830441158,113,69,256
54.441902,56.161732,1441,POINT (54.441902 56.161732),341143.9595810196,6227026.506615849,113,69,256
54.441517,56.161625,1442,POINT (54.441517 56.161625),341119.61555598537,6227015.489059109,113,69,256
54.441143,56.161514,1443,POINT (54.441143 56.161514),341095.9378048152,6227004.001256196,113,69,256
54.440773,56.161407,1444,POINT (54.440773 56.161407),341072.5247812652,6226992.949394886,69,113,143
54.440407,56.161297,1445,POINT (54.440407 56.161297),341049.3475767324,6226981.5546646,69,113,143
54.440037,56.16119,1446,POINT (54.440037 56.16119),341025.9343024926,6226970.503054275,69,113,143
54.439663,56.161076,1447,POINT (54.439663 56.161076),341002.243638976,6226958.68198757,69,113,143
54.439285,56.160965,1448,POINT (54.439285 56.160965),340978.31690044503,6226947.204048991,113,69,256
54.4389,56.160847,1449,POINT (54.4389 56.160847),340953.92650026514,6226934.963582394,113,69,256
54.438507,56.160728,1450,POINT (54.438507 56.160728),340929.035141317,6226922.630450319,113,69,256
54.43811,56.16061,1451,POINT (54.43811 56.16061),340903.8994282346,6226910.417948006,69,113,143
54.437706,56.160488,1452,POINT (54.437706 56.160488),340878.31242702284,6226897.776713081,69,113,143
54.43729,56.16037,1453,POINT (54.43729 56.16037),340851.99678598053,6226885.608357335,113,69,256
54.436871,56.160248,1454,POINT (54.436871 56.160248),340825.47818551795,6226873.002054675,69,113,143
54.436447,56.160122,1455,POINT (54.436447 56.160122),340798.63244367286,6226859.962426408,113,69,256
54.43602,56.16,1456,POINT (54.43602 56.16),340771.6168269518,6226847.374923172,113,69,256
54.435593,56.15987,1457,POINT (54.435593 56.15987),340744.5679356344,6226833.897524911,69,113,143
54.435158,56.159744,1458,POINT (54.435158 56.159744),340717.0387336329,6226820.883806439,69,113,143
54.434719,56.159615,1459,POINT (54.434719 56.159615),340689.2485907146,6226807.545730491,113,69,256
54.434277,56.159489,1460,POINT (54.434277 56.159489),340661.2844307164,6226794.548538143,69,113,143
54.433838,56.159367,1461,POINT (54.433838 56.159367),340633.52292353567,6226781.989623329,113,69,256
54.433395,56.159237,1462,POINT (54.433395 56.159237),340605.4797592145,6226768.550070105,69,113,143
54.432957,56.159111,1463,POINT (54.432957 56.159111),340577.76342384284,6226755.544168757,69,113,143
54.432514,56.158985,1464,POINT (54.432514 56.158985),340549.7364752,6226742.550006307,113,69,256
54.432072,56.158863,1465,POINT (54.432072 56.158863),340521.78801651124,6226729.998742777,69,113,143
54.431629,56.158733,1466,POINT (54.431629 56.158733),340493.74413855246,6226716.559910511,69,113,143
54.431187,56.158607,1467,POINT (54.431187 56.158607),340465.7787509393,6226703.563976362,113,69,256
54.43074,56.158482,1468,POINT (54.43074 56.158482),340437.50689116406,6226690.691050089,113,69,256
54.430302,56.158356,1469,POINT (54.430302 56.158356),340409.78950769745,6226677.68622011,69,113,143
54.429859,56.15823,1470,POINT (54.429859 56.15823),340381.7615051158,6226664.693141125,113,69,256
54.429428,56.1581,1471,POINT (54.429428 56.1581),340354.4618027926,6226651.227429423,113,69,256
54.429008,56.157974,1472,POINT (54.429008 56.157974),340327.86150503496,6226638.18144771,69,113,143
54.428593,56.157848,1473,POINT (54.428593 56.157848),340301.5714885675,6226625.124048695,69,113,143
54.428177,56.15773,1474,POINT (54.428177 56.15773),340275.2524227549,6226612.959185744,113,69,256
54.427765,56.157608,1475,POINT (54.427765 56.157608),340249.1649569457,6226600.340184858,69,113,143
54.427345,56.157486,1476,POINT (54.427345 56.157486),340222.5806111122,6226587.73987755,113,69,256
54.426922,56.157364,1477,POINT (54.426922 56.157364),340195.80983263266,6226575.146685386,113,69,256
54.426498,56.157242,1478,POINT (54.426498 56.157242),340168.97680095246,6226562.555976018,69,113,143
54.426064,56.157116,1479,POINT (54.426064 56.157116),340141.506082415,6226549.5435852185,113,69,256
54.425629,56.15699,1480,POINT (54.425629 56.15699),340113.97310057003,6226536.53368672,69,113,143
54.425194,56.15686,1481,POINT (54.425194 56.15686),340086.42332419177,6226523.0789326755,113,3558,255
54.424763,56.156738,1482,POINT (54.424763 56.156738),340059.15498409566,6226510.505134962,113,3558,255
54.424335,56.15662,1483,POINT (54.424335 56.15662),340032.08938028035,6226498.369578541,113,3558,255
54.423916,56.156498,1484,POINT (54.423916 56.156498),340005.5658129304,6226485.7682786435,3558,113,7669
54.4235,56.156376,1485,POINT (54.4235 56.156376),339979.22836021916,6226473.160178655,113,3558,255
54.423077,56.156254,1486,POINT (54.423077 56.156254),339952.4561027998,6226460.568485352,113,3558,255
54.422653,56.156132,1487,POINT (54.422653 56.156132),339925.6215904646,6226447.979278358,113,3558,255
54.42223,56.15601,1488,POINT (54.42223 56.15601),339898.8490076146,6226435.387915235,113,3558,255
54.421799,56.155884,1489,POINT (54.421799 56.155884),339871.5628772294,6226422.370265041,113,3558,255
54.421364,56.155762,1490,POINT (54.421364 56.155762),339844.04485050426,6226409.807105798,3558,113,7669
54.420925,56.155636,1491,POINT (54.420925 56.155636),339816.2616352653,6226396.808383447,113,3558,255
54.420483,56.15551,1492,POINT (54.420483 56.15551),339788.29196596344,6226383.816808843,3558,113,7669
54.42004,56.15538,1493,POINT (54.42004 56.15538),339760.24337295117,6226370.38270885,3558,113,7669
54.41959,56.155251,1494,POINT (54.41959 56.155251),339731.7641072059,6226357.076316447,113,3558,255
54.419151,56.155125,1495,POINT (54.419151 56.155125),339703.98018638766,6226344.0783117805,113,3558,255
54.418716,56.154999,1496,POINT (54.418716 56.154999),339676.444467489,6226331.071184723,3558,113,7669
54.418285,56.154877,1497,POINT (54.418285 56.154877),339649.17361888883,6226318.49995943,3558,113,7669
54.417862,56.154755,1498,POINT (54.417862 56.154755),339622.3993600835,6226305.9102990525,113,3558,255
54.417442,56.154633,1499,POINT (54.417442 56.154633),339595.81122252234,6226293.31382511,113,3558,255
54.417027,56.154514,1500,POINT (54.417027 56.154514),339569.545903089,6226281.039652637,113,3558,255
54.416618,56.1544,1501,POINT (54.416618 56.1544),339543.6738438667,6226269.307963247,3558,113,7669
54.41621,56.154282,1502,POINT (54.41621 56.154282),339517.84705364564,6226257.129072031,3558,113,7669
54.415802,56.154167,1503,POINT (54.415802 56.154167),339492.0326231681,6226245.284105652,3558,113,7669
54.415405,56.154057,1504,POINT (54.415405 56.154057),339466.9219511999,6226233.969970043,113,3558,255
54.415016,56.153942,1505,POINT (54.415016 56.153942),339442.28704846266,6226222.081067087,3558,113,7669
54.414627,56.153831,1506,POINT (54.414627 56.153831),339417.66869417054,6226210.637332044,113,3558,255
54.414246,56.153725,1507,POINT (54.414246 56.153725),339393.56783698266,6226199.73138926,3558,113,7669
54.413868,56.153614,1508,POINT (54.413868 56.153614),339369.6322732923,6226188.262306606,3558,113,7669
54.413498,56.153503,1509,POINT (54.413498 56.153503),339346.1933483173,6226176.774717693,3558,113,7669
54.413132,56.153397,1510,POINT (54.413132 56.153397),339323.0235538094,6226165.834219918,3558,113,7669
54.412773,56.153294,1511,POINT (54.412773 56.153294),339300.30083993636,6226155.211303808,113,3558,255
54.412422,56.153191,1512,POINT (54.412422 56.153191),339278.074784392,6226144.569860619,113,3558,255
54.412075,56.153091,1513,POINT (54.412075 56.153091),339256.10953230364,6226134.252977832,3558,113,7669
54.411732,56.152988,1514,POINT (54.411732 56.152988),339234.38002854714,6226123.593109647,3558,113,7669
54.411388,56.152889,1515,POINT (54.411388 56.152889),339212.6050262695,6226113.3807095485,113,3558,255
54.411041,56.152786,1516,POINT (54.411041 56.152786),339190.62691185554,6226102.730386644,113,3558,255
54.410686,56.152683,1517,POINT (54.410686 56.152683),339168.151903649,6226092.098833245,3558,113,7669
54.410332,56.152576,1518,POINT (54.410332 56.152576),339145.7221610759,6226081.020035669,3558,113,7669
54.409969,56.152473,1519,POINT (54.409969 56.152473),339122.7501365843,6226070.407378021,3558,113,7669
54.409607,56.152367,1520,POINT (54.409607 56.152367),339099.82755125593,6226059.458737781,3558,113,7669
54.409241,56.15226,1521,POINT (54.409241 56.15226),339076.65227083256,6226048.408295981,113,3558,255
54.408882,56.152153,1522,POINT (54.408882 56.152153),339053.91155624145,6226037.3416399965,3558,113,7669
54.40852,56.152042,1523,POINT (54.40852 56.152042),339030.9676961256,6226025.837078298,3558,113,7669
54.40815,56.151936,1524,POINT (54.40815 56.151936),339007.54783246806,6226014.907598737,113,3558,255
54.407776,56.151825,1525,POINT (54.407776 56.151825),338983.8585327597,6226003.431301011,113,3558,255
54.407402,56.151714,1526,POINT (54.407402 56.151714),338960.16910219856,6225991.955132302,3558,113,7669
54.407032,56.151608,1527,POINT (54.407032 56.151608),338936.7488606435,6225981.026034079,3558,113,7669
54.40667,56.151505,1528,POINT (54.40667 56.151505),338913.8378466165,6225970.412144625,3558,113,7669
54.406311,56.151402,1529,POINT (54.406311 56.151402),338891.1130140286,6225959.791367033,3558,113,7669
54.405956,56.151299,1530,POINT (54.405956 56.151299),338868.63646410394,6225949.161361743,113,3558,255
54.405605,56.151196,1531,POINT (54.405605 56.151196),338846.40819876024,6225938.522124873,113,3558,255
54.405258,56.151096,1532,POINT (54.405258 56.151096),338824.4407819868,6225928.207422803,3558,113,7669
54.404903,56.150993,1533,POINT (54.404903 56.150993),338801.9638900524,6225917.577762139,3558,113,7669
54.404545,56.150894,1534,POINT (54.404545 56.150894),338779.31733563635,6225907.400258217,3558,113,7669
54.404198,56.150799,1535,POINT (54.404198 56.150799),338757.37053211406,6225897.64217864,3558,3587,7671
54.403862,56.150703,1536,POINT (54.403862 56.150703),338736.1025430409,6225887.747229398,3558,3579,7668
54.403542,56.150612,1537,POINT (54.403542 56.150612),338715.84901664814,6225878.371246377,3558,3579,7668
54.403225,56.150517,1538,POINT (54.403225 56.150517),338695.7649390688,6225868.543313744,3579,3558,7712
54.402905,56.150421,1539,POINT (54.402905 56.150421),338675.4902719924,6225858.611235364,3558,3579,7668
54.40258,56.150322,1540,POINT (54.40258 56.150322),338654.89242665627,6225848.3571800105,3558,3579,7668
54.402241,56.150215,1541,POINT (54.402241 56.150215),338633.39152199763,6225837.245929101,3579,3558,7712
54.401882,56.150108,1542,POINT (54.401882 56.150108),338610.64847020194,6225826.181590791,3558,3579,7668
54.401508,56.149998,1543,POINT (54.401508 56.149998),338586.96119023644,6225814.818711548,3579,3558,7712
54.401123,56.149887,1544,POINT (54.401123 56.149887),338562.5864649094,6225803.370455909,3579,3558,7712
54.40073,56.149773,1545,POINT (54.40073 56.149773),338537.70220394386,6225791.607298209,3579,3558,7712
54.400333,56.149658,1546,POINT (54.400333 56.149658),338512.5651972594,6225779.742393309,3579,3558,7712
54.399937,56.149548,1547,POINT (54.399937 56.149548),338487.5111286092,6225768.431574305,3579,3558,7712
54.399536,56.149441,1548,POINT (54.399536 56.149441),338462.15899899363,6225757.466381627,3579,3558,7712
54.399139,56.149334,1549,POINT (54.399139 56.149334),338437.05514572223,6225746.491965602,3579,4226,7711
54.39875,56.149227,1550,POINT (54.39875 56.149227),338412.4479827767,6225735.498949151,3579,4226,7711
54.398361,56.14912,1551,POINT (54.398361 56.14912),338387.8406888109,6225724.506072044,4226,3579,9035
54.397972,56.149014,1552,POINT (54.397972 56.149014),338363.2374628441,6225713.624590746,4226,3579,9035
54.397579,56.148907,1553,POINT (54.397579 56.148907),338338.3814934855,6225702.641369301,4226,3579,9035
54.397186,56.148796,1554,POINT (54.397186 56.148796),338313.50859067554,6225691.213264305,4226,3579,9035
54.39679,56.148682,1555,POINT (54.39679 56.148682),338288.43663624476,6225679.458567259,4226,3579,9035
54.396389,56.148571,1556,POINT (54.396389 56.148571),338263.0666241674,6225668.049510638,7807,4226,16615
54.395992,56.148457,1557,POINT (54.395992 56.148457),338237.932282147,6225656.29745016,7807,4226,16615
54.395596,56.148342,1558,POINT (54.395596 56.148342),338212.8556991125,6225644.431932531,7807,4226,16615
54.39521,56.148232,1559,POINT (54.39521 56.148232),338188.4210352794,6225633.099377181,7807,4226,16615
54.394829,56.148121,1560,POINT (54.394829 56.148121),338164.29255721916,6225621.643969023,7807,4226,16615
54.394451,56.14801,1561,POINT (54.394451 56.14801),338140.3502605667,6225610.1816534195,4226,7807,9034
54.394073,56.147903,1562,POINT (54.394073 56.147903),338116.4246527415,6225599.16449487,7807,4226,16615
54.393703,56.147793,1563,POINT (54.393703 56.147793),338092.9831417162,6225587.794916806,4226,7807,9034
54.39333,56.147686,1564,POINT (54.39333 56.147686),338069.3678055925,6225576.76627827,64,7807,131
54.39296,56.147579,1565,POINT (54.39296 56.147579),338045.9386604135,6225565.730722605,7807,64,16614
54.392593,56.147472,1566,POINT (54.392593 56.147472),338022.69570767216,6225554.688246782,7807,64,16614
54.392227,56.147362,1567,POINT (54.392227 56.147362),337999.50211245485,6225543.30977729,7807,64,16614
54.391869,56.147255,1568,POINT (54.391869 56.147255),337976.81786516943,6225532.246404486,64,7807,131
54.391514,56.147144,1569,POINT (54.391514 56.147144),337954.3029784004,6225520.731075724,64,7807,131
54.391167,56.147034,1570,POINT (54.391167 56.147034),337932.28902846214,6225509.308318831,64,7807,131
54.39082,56.146919,1571,POINT (54.39082 56.146919),337910.25390580436,6225497.329392231,7807,64,16614
54.390476,56.146805,1572,POINT (54.390476 56.146805),337888.40918847924,6225485.454781046,64,7807,131
54.390137,56.146687,1573,POINT (54.390137 56.146687),337866.85803582607,6225473.123499506,64,109,130
54.389805,56.146564,1574,POINT (54.389805 56.146564),337845.72044628614,6225460.219584295,64,109,130
54.389477,56.146435,1575,POINT (54.389477 56.146435),337824.8058813462,6225446.638827996,109,64,247
54.389156,56.146305,1576,POINT (54.389156 56.146305),337804.3217222483,6225432.930452101,109,64,247
54.388836,56.146172,1577,POINT (54.388836 56.146172),337783.88689801964,6225418.88605156,109,64,247
54.388523,56.146042,1578,POINT (54.388523 56.146042),337763.89933722594,6225405.1590471715,64,109,130
54.388214,56.145908,1579,POINT (54.388214 56.145908),337744.143221849,6225390.977698527,64,109,130
54.387901,56.145775,1580,POINT (54.387901 56.145775),337724.14275707945,6225376.917107373,109,64,247
54.387589,56.145638,1581,POINT (54.387589 56.145638),337704.1874067121,6225362.409229942,109,64,247
54.38728,56.1455,1582,POINT (54.38728 56.1455),337684.4140313694,6225347.783126404,64,109,130
54.386978,56.145359,1583,POINT (54.386978 56.145359),337665.0626344355,6225332.806866456,3564,109,7682
54.386688,56.145222,1584,POINT (54.386688 56.145222),337646.47328185313,6225318.247465656,3564,109,7682
54.386402,56.145081,1585,POINT (54.386402 56.145081),337628.11537129036,6225303.23370171,109,3564,246
54.38612,56.144939,1586,POINT (54.38612 56.144939),337610.00155381777,6225288.099339633,3564,109,7682
54.385845,56.144794,1587,POINT (54.385845 56.144794),337592.30972373567,6225272.614799465,109,3564,246
54.385571,56.144646,1588,POINT (54.385571 56.144646),337574.66722102533,6225256.794207276,109,3564,246
54.385296,56.144497,1589,POINT (54.385296 56.144497),337556.95826022094,6225240.864785299,109,3564,246
54.385021,56.144344,1590,POINT (54.385021 56.144344),337539.2322908359,6225224.490410713,3564,109,7682
54.38475,56.144192,1591,POINT (54.38475 56.144192),337521.7588517702,6225208.217939525,3564,109,7682
54.384483,56.144035,1592,POINT (54.384483 56.144035),337504.51262389217,6225191.379833066,108,3564,245
54.384216,56.143879,1593,POINT (54.384216 56.143879),337487.27048419206,6225174.653049974,3564,108,7681
54.383942,56.143723,1594,POINT (54.383942 56.143723),337469.5934312801,6225157.942831277,108,3564,245
54.383671,56.143566,1595,POINT (54.383671 56.143566),337452.0983566934,6225141.114356681,108,3564,245
54.3834,56.143402,1596,POINT (54.3834 56.143402),337434.5735914471,6225123.507160239,108,3564,245
54.383121,56.143242,1597,POINT (54.383121 56.143242),337416.5686772346,6225106.363916652,3564,108,7681
54.382847,56.143078,1598,POINT (54.382847 56.143078),337398.85729214887,6225088.76393449,108,3564,245
54.382565,56.142914,1599,POINT (54.382565 56.142914),337380.64886159723,6225071.182887258,108,3564,245
54.382282,56.14275,1600,POINT (54.382282 56.14275),337362.3781713925,6225053.604273455,108,3564,245
54.382,56.142578,1601,POINT (54.382 56.142578),337344.1356516727,6225035.133330168,3564,108,7681
54.381706,56.14241,1602,POINT (54.381706 56.14241),337325.1645137932,6225017.135790789,3564,108,7681
54.381413,56.142239,1603,POINT (54.381413 56.142239),337306.242657152,6224998.80220658,3564,108,7681
54.381119,56.142063,1604,POINT (54.381119 56.142063),337287.23739814735,6224979.914783875,108,3564,245
54.380821,56.141891,1605,POINT (54.380821 56.141891),337268.00042259507,6224961.481904519,108,3564,245
54.38052,56.141712,1606,POINT (54.38052 56.141712),337248.54735250224,6224942.277398274,108,3564,245
54.380211,56.141537,1607,POINT (54.380211 56.141537),337228.61410043016,6224923.536882025,3564,108,7681
